72,30.2526247253,30.4687574698,41,control3,99,82,50.2,18,3,2534,19,7.01,32,48,1.6,00:05:09,25.9,MIL is OFF0 codes
73,30.256204989,30.4577122088,39,control3,99,82,50.2,18.8,3,2277,19,6.34,32,41,0,00:05:13,24.7,MIL is OFF0 codes
74,30.2597852527,30.4466669478,39,control3,99,82,49,18.4,3,1741,98,4.59,32,43,8.6,00:05:17,22,MIL is OFF0 codes
75,30.2633655165,30.4356216868,40,control3,100,82,50.2,100,3,2366,60,24,32,49,0,00:05:21,30.2,MIL is OFF0 codes
76,30.2669457802,30.4245764258,39,control3,100,82,50.6,65.9,3,2551,21,22.14,31,52,-0.8,00:05:25,32.9,MIL is OFF0 codes
77,30.270526044,30.4135311648,39,control3,100,83,51,27.8,3,1736,26,7.53,32,50,-0.8,00:05:29,27.5,MIL is OFF0 codes
78,30.2741063077,30.4024859038,39,control3,100,83,51,18,3,1651,47,4.42,32,48,0,00:05:33,22,
79,30.2776865714,30.3914406429,39,control3,100,83,51,26.7,3,1605,19,4.18,32,45,0,00:05:37,21.2,
80,30.2812668352,30.3803953819,37,control3,100,83,51,28.6,3,1476,27,5.05,32,43,10.2,00:05:41,21.2,MIL is OFF0 codes
81,30.2848470989,30.3693501209,36,control3,100,83,51,16.9,3,926,28,4.04,32,39,1.6,00:05:45,21.6,MIL is OFF0 codes
82,30.2884273626,30.3583048599,36,control3,100,82,51,32.2,3,1935,76,9.36,31,47,7,00:05:49,28.2,MIL is OFF0 codes
83,30.2920076264,30.3472595989,36,control3,100,82,51.8,97.6,3,2469,19,35.97,31,53,-6.2,00:05:54,38,MIL is OFF0 codes
84,30.2955878901,30.3362143379,36,control3,100,82,51,20.4,3,2232,27,6.56,32,15,3.9,00:05:57,24.7,MIL is OFF0 codes
85,30.2991681538,30.3251690769,33,control3,100,82,47.1,41.2,3,781,34,4.82,32,0,3.1,00:06:02,21.2,MIL is OFF0 codes
86,30.3027484176,30.3141238159,33,control3,100,83,47.1,38.4,3,812,33,4.29,33,0,-3.1,00:06:06,20.4,MIL is OFF0 codes
87,30.3063286813,30.3030785549,33,control3,100,83,47.1,40.8,3,803,33,4.37,33,0,0,00:06:09,20.4,MIL is OFF0 codes
88,30.3099089451,30.292033294,33,control3,100,84,47.5,37.6,3,786,32,4.15,33,0,0,00:06:14,20.4,MIL is OFF0 codes
89,30.3134892088,30.280988033,33,control3,100,84,47.8,35.7,3,796,33,4.16,33,0,2.3,00:06:18,20.4,MIL is OFF0 codes
90,30.3170694725,30.269942772,33,control3,100,84,48.2,56.9,3,1290,82,10.59,32,9,3.9,00:06:22,29.4,MIL is OFF0 codes
91,30.3206497363,30.258897511,32,control3,100,83,49.8,100,3,2863,95,55.7,31,35,3.1,00:06:26,43.9,MIL is OFF0 codes
92,30.32423,30.24785225,33,control3,100,83,51.4,100,3,3553,97,12.19,31,54,9.4,00:06:30,26.7,MIL is OFF0 codes
93,30.3278102637,30.236806989,33,control3,100,83,52.5,100,3,2893,19,56.44,31,68,2.3,00:06:34,49.4,MIL is OFF0 codes
94,30.3313905275,30.225761728,35,control3,100,84,53.3,100,3,2325,84,40.71,31,75,1.6,00:06:38,42,MIL is OFF0 codes
95,30.3349707912,30.214716467,35,control3,100,84,53.7,100,3,2532,35,38.49,31,77,-2.3,00:06:42,39.2,MIL is OFF0 codes
96,30.3385510549,30.203671206,36,control3,100,84,53.7,41.2,3,2544,45,15.59,31,76,-5.5,00:06:46,31.4,MIL is OFF0 codes
97,30.3421313187,30.1926259451,35,control3,100,84,53.3,52.9,3,2530,46,20.05,31,76,-3.9,00:06:50,32.9,MIL is OFF0 codes
98,30.3457115824,30.1815806841,36,control3,100,84,53.3,54.1,3,2527,34,20.02,31,75,-7.8,00:06:54,32.9,MIL is OFF0 codes
99,30.3492918462,30.1705354231,35,control3,100,84,52.9,38.8,3,2492,29,14.78,31,73,-5.5,00:06:58,31,MIL is OFF0 codes
100,30.3528721099,30.1594901621,35,control3,100,84,52.5,31.4,3,2415,52,13.46,31,74,5.5,00:07:02,31.4,MIL is OFF0 codes
101,30.3564523736,30.1484449011,36,control3,100,83,52.5,42,3,2478,26,13.01,31,71,0,00:07:06,29.8,MIL is OFF0 codes
102,30.3600326374,30.1373996401,34,control3,100,83,52.2,45.5,3,2361,39,17.16,31,71,5.5,00:07:10,32.2,MIL is OFF0 codes
103,30.3636129011,30.1263543791,32,control3,100,83,52.2,50.2,3,2381,26,17.59,31,71,-7,00:07:14,32.2,MIL is OFF0 codes
104,30.3671931648,30.1153091181,30,control3,100,83,52.2,75.7,3,2344,19,26.48,31,71,5.5,00:07:18,35.3,MIL is OFF0 codes
105,30.3707734286,30.1042638571,31,control3,100,83,52.2,40.8,3,2306,84,12.54,31,70,6.2,00:07:22,30.2,MIL is OFF0 codes
106,30.3743536923,30.0932185962,36,control3,100,83,52.2,72.9,3,2310,19,25.16,31,50,-3.9,00:07:26,34.9,MIL is OFF0 codes
107,30.377933956,30.0821733352,42,control3,100,83,49.8,24.3,3,1464,100,21.43,31,46,3.1,00:07:30,38,MIL is OFF0 codes
108,30.3815142198,30.0711280742,44,control3,100,83,50.6,100,3,2354,87,44.06,31,57,-3.1,00:07:34,83.5,MIL is OFF0 codes
109,30.3850944835,30.0600828132,44,control3,100,83,52.5,82.7,3,2867,19,10.12,31,56,8.6,00:07:38,27.1,MIL is OFF0 codes
110,30.3886747473,30.0490375522,45,control3,100,83,51.8,17.6,3,1634,21,4.15,31,47,5.5,00:07:42,21.6,MIL is OFF0 codes
111,30.392255011,30.0379922912,44,control3,100,83,51.4,31.8,3,1593,66,6.57,31,46,10.2,00:07:46,22.4,MIL is OFF0 codes
112,30.3958352747,30.0269470302,47,control3,100,83,51.4,16.5,3,1520,21,3.95,31,41,14.8,00:07:50,21.6,MIL is OFF0 codes
113,30.3994155385,30.0159017692,46,control3,100,83,51.4,18.8,3,1317,41,3.62,31,41,21.1,00:07:54,20.4,MIL is OFF0 codes
114,30.4029958022,30.0048565082,45,control3,100,83,51.4,20.4,3,1380,48,3.99,31,46,7.8,00:07:58,21.2,MIL is OFF0 codes
115,30.4065760659,29.9938112473,45,control3,100,83,51.8,100,3,2493,88,45.2,30,64,6.2,00:08:02,43.1,MIL is OFF0 codes
116,30.4101563297,29.9827659863,45,control3,100,83,52.5,100,3,2209,18,38.15,30,66,4.7,00:08:06,41.2,MIL is OFF0 codes
117,30.4137365934,29.9717207253,44,control3,100,83,52.2,18.8,3,2148,20,6.18,31,59,0,00:08:10,24.3,MIL is OFF0 codes
118,30.4173168571,29.9606754643,45,control3,100,83,51.4,18.8,3,1866,64,5.14,31,51,0,00:08:14,22.7,MIL is OFF0 codes
119,30.4208971209,29.9496302033,45,control3,100,83,51,34.1,3,1704,20,9.14,31,40,0,00:08:18,27.5,MIL is OFF0 codes
120,30.4244773846,29.9385849423,47,control3,100,83,50.6,45.1,3,794,32,5.17,31,34,7,00:08:22,25.5,MIL is OFF0 codes
121,30.4280576484,29.9275396813,49,control3,100,83,50.2,18.4,3,1600,31,3.97,31,26,7,00:08:26,21.2,MIL is OFF0 codes
122,30.4316379121,29.9164944203,49,control3,100,82,49.4,40.4,3,791,33,4.29,32,22,-1.6,00:08:30,20.4,MIL is OFF0 codes
123,30.4352181758,29.9054491593,48,control3,100,82,49.4,31,3,779,46,4.11,32,22,1.6,00:08:34,20.4,MIL is OFF0 codes
124,30.4387984396,29.8944038984,45,control3,99,83,49.4,94.9,3,2241,22,34.99,30,45,6.2,00:08:38,39.6,MIL is OFF0 codes
125,30.4423787033,29.8833586374,41,control3,99,82,51.4,100,3,2487,33,43.57,30,59,2.3,00:08:42,42,MIL is OFF0 codes
126,30.445958967,29.8723133764,42,control3,99,83,52.2,58.4,3,2932,27,29.96,30,67,-6.2,00:08:46,35.7,MIL is OFF0 codes
127,30.4495392308,29.8612681154,40,control3,99,83,52.2,98.4,3,2326,48,35.09,30,75,2.3,00:08:50,38,MIL is OFF0 codes
128,30.4531194945,29.8502228544,40,control3,99,83,51.8,56.1,3,2064,40,13.18,30,75,0.8,00:08:54,30.6,MIL is OFF0 codes
129,30.4566997582,29.8391775934,38,control3,99,83,51.4,18.8,3,2048,19,5.4,31,71,0,00:08:58,23.5,MIL is OFF0 codes
130,30.460280022,29.8281323324,39,control3,99,83,51,17.6,3,1879,52,4.96,31,63,0,00:09:02,22.7,MIL is OFF0 codes
